MatchID,OriginID,DestinationID,Weight
19,Opponent3_F3,Opponent3_M1,1
19,Opponent3_F3,Opponent3_M3,2
19,Opponent3_F4,Opponent3_D2,2
19,Opponent3_F4,Opponent3_D4,4
19,Opponent3_F4,Opponent3_D6,2
19,Opponent3_F4,Opponent3_F2,6
19,Opponent3_F4,Opponent3_F4,1
19,Opponent3_F4,Opponent3_M1,7
19,Opponent3_F4,Opponent3_M2,5
19,Opponent3_F4,Opponent3_M3,4
19,Opponent3_F4,Opponent3_M4,6
19,Opponent3_F4,Opponent3_M5,6
19,Opponent3_G1,Opponent3_D1,7
19,Opponent3_G1,Opponent3_D2,7
19,Opponent3_G1,Opponent3_D4,2
19,Opponent3_G1,Opponent3_D5,3
19,Opponent3_M1,Opponent3_D1,2
19,Opponent3_M1,Opponent3_D4,1
19,Opponent3_M1,Opponent3_D6,3
19,Opponent3_M1,Opponent3_F4,3
19,Opponent3_M1,Opponent3_M2,6
19,Opponent3_M1,Opponent3_M3,1
19,Opponent3_M1,Opponent3_M4,1
19,Opponent3_M2,Opponent3_D2,9
19,Opponent3_M2,Opponent3_F2,4
19,Opponent3_M2,Opponent3_F4,5
19,Opponent3_M2,Opponent3_G1,2
19,Opponent3_M2,Opponent3_M1,4
19,Opponent3_M2,Opponent3_M2,1
19,Opponent3_M2,Opponent3_M3,8
19,Opponent3_M2,Opponent3_M4,6
19,Opponent3_M2,Opponent3_M5,2
19,Opponent3_M3,Opponent3_D1,1
19,Opponent3_M3,Opponent3_D2,12
19,Opponent3_M3,Opponent3_D4,4
19,Opponent3_M3,Opponent3_D5,4
19,Opponent3_M3,Opponent3_D6,1
19,Opponent3_M3,Opponent3_F2,3
19,Opponent3_M3,Opponent3_F4,5
19,Opponent3_M3,Opponent3_M1,9
19,Opponent3_M3,Opponent3_M2,14
19,Opponent3_M3,Opponent3_M4,6
19,Opponent3_M3,Opponent3_M5,4
19,Opponent3_M4,Opponent3_D1,3
19,Opponent3_M4,Opponent3_D4,4
19,Opponent3_M4,Opponent3_F2,2
19,Opponent3_M4,Opponent3_F4,5
19,Opponent3_M4,Opponent3_M1,1
19,Opponent3_M4,Opponent3_M2,6
19,Opponent3_M4,Opponent3_M3,4
19,Opponent3_M5,Opponent3_D1,12
19,Opponent3_M5,Opponent3_D2,3
19,Opponent3_M5,Opponent3_D4,12
19,Opponent3_M5,Opponent3_D5,2
19,Opponent3_M5,Opponent3_F2,6
19,Opponent3_M5,Opponent3_F4,8
19,Opponent3_M5,Opponent3_M2,1
19,Opponent3_M5,Opponent3_M3,9
19,Opponent3_M5,Opponent3_M4,3
20,Huskies_D1,Huskies_D2,1
20,Huskies_D1,Huskies_D5,6
20,Huskies_D1,Huskies_D6,2
20,Huskies_D1,Huskies_D7,3
20,Huskies_D1,Huskies_F1,1
20,Huskies_D1,Huskies_F4,2
20,Huskies_D1,Huskies_G1,2
20,Huskies_D1,Huskies_M12,3
20,Huskies_D1,Huskies_M6,2
20,Huskies_D2,Huskies_D1,5
20,Huskies_D2,Huskies_D5,1
20,Huskies_D2,Huskies_D6,6
20,Huskies_D2,Huskies_F1,1
20,Huskies_D2,Huskies_G1,2
20,Huskies_D2,Huskies_M3,1
20,Huskies_D2,Huskies_M4,1
20,Huskies_D5,Huskies_D1,2
20,Huskies_D5,Huskies_D2,2
20,Huskies_D5,Huskies_D5,1
20,Huskies_D5,Huskies_D7,1
20,Huskies_D5,Huskies_F1,2
20,Huskies_D5,Huskies_M12,3
20,Huskies_D5,Huskies_M3,10
20,Huskies_D5,Huskies_M4,2
20,Huskies_D5,Huskies_M6,2
20,Huskies_D5,Huskies_M8,1
20,Huskies_D6,Huskies_D1,1
20,Huskies_D6,Huskies_D2,2
20,Huskies_D6,Huskies_D7,3
20,Huskies_D6,Huskies_F1,3
20,Huskies_D6,Huskies_G1,1
20,Huskies_D6,Huskies_M12,5
20,Huskies_D6,Huskies_M3,3
20,Huskies_D6,Huskies_M4,5
20,Huskies_D6,Huskies_M8,2
20,Huskies_D7,Huskies_D2,2
20,Huskies_D7,Huskies_D6,1
20,Huskies_D7,Huskies_F1,1
20,Huskies_D7,Huskies_M12,1
20,Huskies_D7,Huskies_M3,5
20,Huskies_D7,Huskies_M4,5
20,Huskies_D7,Huskies_M6,1
20,Huskies_D7,Huskies_M8,2
20,Huskies_F1,Huskies_D2,1
20,Huskies_F1,Huskies_D7,2
20,Huskies_F1,Huskies_M3,1
20,Huskies_F4,Huskies_D5,1
20,Huskies_F4,Huskies_F4,1
20,Huskies_F4,Huskies_M6,1
20,Huskies_G1,Huskies_D1,1
20,Huskies_G1,Huskies_D5,1
20,Huskies_G1,Huskies_D6,4
20,Huskies_G1,Huskies_D7,2
20,Huskies_G1,Huskies_F4,1
20,Huskies_G1,Huskies_G1,1
20,Huskies_G1,Huskies_M3,1
20,Huskies_G1,Huskies_M8,1
20,Huskies_M11,Huskies_D5,1
20,Huskies_M12,Huskies_D1,1
20,Huskies_M12,Huskies_D5,2
20,Huskies_M12,Huskies_D7,2
20,Huskies_M12,Huskies_F1,1
20,Huskies_M12,Huskies_M3,2
20,Huskies_M12,Huskies_M4,1
20,Huskies_M12,Huskies_M6,2
20,Huskies_M3,Huskies_D1,4
20,Huskies_M3,Huskies_D2,2
20,Huskies_M3,Huskies_D5,7
20,Huskies_M3,Huskies_D6,2
20,Huskies_M3,Huskies_D7,4
20,Huskies_M3,Huskies_F1,3
20,Huskies_M3,Huskies_F4,1
20,Huskies_M3,Huskies_G1,1
20,Huskies_M3,Huskies_M12,4
20,Huskies_M3,Huskies_M4,4
20,Huskies_M3,Huskies_M6,4
20,Huskies_M4,Huskies_D1,2
20,Huskies_M4,Huskies_D2,3
20,Huskies_M4,Huskies_D6,3
20,Huskies_M4,Huskies_D7,5
20,Huskies_M4,Huskies_F1,2
20,Huskies_M4,Huskies_M12,2
20,Huskies_M4,Huskies_M3,1
20,Huskies_M4,Huskies_M6,4
20,Huskies_M4,Huskies_M8,1
20,Huskies_M6,Huskies_D1,2
20,Huskies_M6,Huskies_D2,1
20,Huskies_M6,Huskies_D5,8
20,Huskies_M6,Huskies_D7,2
20,Huskies_M6,Huskies_F4,1
20,Huskies_M6,Huskies_M12,6
20,Huskies_M6,Huskies_M3,3
20,Huskies_M6,Huskies_M4,1
20,Huskies_M6,Huskies_M8,2
20,Huskies_M8,Huskies_D6,1
20,Huskies_M8,Huskies_D7,1
20,Huskies_M8,Huskies_F4,2
20,Huskies_M8,Huskies_M4,1
20,Huskies_M8,Huskies_M6,1
20,Opponent19_D1,Opponent19_D1,1
20,Opponent19_D1,Opponent19_D2,2
20,Opponent19_D1,Opponent19_F1,3
20,Opponent19_D1,Opponent19_F2,2
20,Opponent19_D1,Opponent19_F3,1
20,Opponent19_D1,Opponent19_M1,6
20,Opponent19_D1,Opponent19_M2,4
20,Opponent19_D1,Opponent19_M3,10
20,Opponent19_D2,Opponent19_D1,3
20,Opponent19_D2,Opponent19_D4,3
20,Opponent19_D2,Opponent19_F1,1
20,Opponent19_D2,Opponent19_G1,5
20,Opponent19_D2,Opponent19_M1,5
20,Opponent19_D2,Opponent19_M2,2
20,Opponent19_D2,Opponent19_M3,4
20,Opponent19_D2,Opponent19_M6,1
20,Opponent19_D3,Opponent19_D2,3
20,Opponent19_D3,Opponent19_D4,4
20,Opponent19_D3,Opponent19_G1,1
20,Opponent19_D3,Opponent19_M1,2
20,Opponent19_D3,Opponent19_M3,2
20,Opponent19_D3,Opponent19_M5,1
20,Opponent19_D4,Opponent19_D1,1
20,Opponent19_D4,Opponent19_D3,1
20,Opponent19_D4,Opponent19_F1,3
20,Opponent19_D4,Opponent19_M1,4
20,Opponent19_D4,Opponent19_M2,1
20,Opponent19_D4,Opponent19_M3,1
20,Opponent19_D4,Opponent19_M4,9
20,Opponent19_D4,Opponent19_M5,1
20,Opponent19_F1,Opponent19_D1,4
20,Opponent19_F1,Opponent19_F2,1
20,Opponent19_F1,Opponent19_M1,4
20,Opponent19_F1,Opponent19_M2,1
20,Opponent19_F1,Opponent19_M3,1
20,Opponent19_F1,Opponent19_M4,5
20,Opponent19_F1,Opponent19_M5,1
20,Opponent19_F2,Opponent19_D4,1
20,Opponent19_F2,Opponent19_M3,1
20,Opponent19_F3,Opponent19_D1,1
20,Opponent19_F3,Opponent19_M3,2
20,Opponent19_G1,Opponent19_D1,2
20,Opponent19_G1,Opponent19_D2,1
20,Opponent19_G1,Opponent19_D3,3
20,Opponent19_G1,Opponent19_D4,1
20,Opponent19_G1,Opponent19_M3,3
20,Opponent19_M1,Opponent19_D1,2
20,Opponent19_M1,Opponent19_D2,6
20,Opponent19_M1,Opponent19_D3,2
20,Opponent19_M1,Opponent19_D4,7
20,Opponent19_M1,Opponent19_F1,2
20,Opponent19_M1,Opponent19_F2,1
20,Opponent19_M1,Opponent19_G1,1
20,Opponent19_M1,Opponent19_M2,1
20,Opponent19_M1,Opponent19_M3,5
20,Opponent19_M1,Opponent19_M4,3
20,Opponent19_M1,Opponent19_M5,2
20,Opponent19_M2,Opponent19_D1,3
20,Opponent19_M2,Opponent19_D2,1
20,Opponent19_M2,Opponent19_D3,3
20,Opponent19_M2,Opponent19_D4,4
20,Opponent19_M2,Opponent19_F1,2
20,Opponent19_M2,Opponent19_F2,1
20,Opponent19_M2,Opponent19_M1,1
20,Opponent19_M2,Opponent19_M3,1
20,Opponent19_M2,Opponent19_M4,2
20,Opponent19_M3,Opponent19_D1,9
20,Opponent19_M3,Opponent19_D2,4
20,Opponent19_M3,Opponent19_D4,1
20,Opponent19_M3,Opponent19_F1,6
20,Opponent19_M3,Opponent19_F2,1
20,Opponent19_M3,Opponent19_M1,4
20,Opponent19_M3,Opponent19_M2,1
20,Opponent19_M3,Opponent19_M5,1
20,Opponent19_M4,Opponent19_D4,4
20,Opponent19_M4,Opponent19_F1,3
20,Opponent19_M4,Opponent19_F2,1
20,Opponent19_M4,Opponent19_F3,1
20,Opponent19_M4,Opponent19_G1,1
20,Opponent19_M4,Opponent19_M1,7
20,Opponent19_M4,Opponent19_M2,1
20,Opponent19_M4,Opponent19_M3,4
20,Opponent19_M4,Opponent19_M5,2
20,Opponent19_M5,Opponent19_D4,3
20,Opponent19_M5,Opponent19_M1,2
20,Opponent19_M5,Opponent19_M3,1
20,Opponent19_M5,Opponent19_M4,3
20,Opponent19_M6,Opponent19_M3,1
21,Huskies_D1,Huskies_D3,8
21,Huskies_D1,Huskies_D5,1
21,Huskies_D1,Huskies_D7,6
21,Huskies_D1,Huskies_F1,1
21,Huskies_D1,Huskies_F2,1
21,Huskies_D1,Huskies_G1,10
21,Huskies_D1,Huskies_M1,7
21,Huskies_D1,Huskies_M13,2
21,Huskies_D1,Huskies_M3,4
21,Huskies_D1,Huskies_M6,2
21,Huskies_D1,Huskies_M8,1
21,Huskies_D3,Huskies_D1,5
21,Huskies_D3,Huskies_D3,1
21,Huskies_D3,Huskies_D5,7
21,Huskies_D3,Huskies_D7,5
21,Huskies_D3,Huskies_F1,2
21,Huskies_D3,Huskies_F2,2
21,Huskies_D3,Huskies_F4,2
21,Huskies_D3,Huskies_G1,7
21,Huskies_D3,Huskies_M1,1
21,Huskies_D3,Huskies_M13,3
21,Huskies_D3,Huskies_M3,4
21,Huskies_D3,Huskies_M6,7
21,Huskies_D3,Huskies_M8,1
21,Huskies_D5,Huskies_D1,1
21,Huskies_D5,Huskies_D3,3
21,Huskies_D5,Huskies_F1,4
21,Huskies_D5,Huskies_F2,3
21,Huskies_D5,Huskies_F4,2
21,Huskies_D5,Huskies_G1,3
21,Huskies_D5,Huskies_M1,3
21,Huskies_D5,Huskies_M12,2
21,Huskies_D5,Huskies_M13,3
21,Huskies_D5,Huskies_M3,5
21,Huskies_D5,Huskies_M6,7
21,Huskies_D5,Huskies_M8,1
21,Huskies_D7,Huskies_D1,6
21,Huskies_D7,Huskies_D3,1
21,Huskies_D7,Huskies_D7,1
21,Huskies_D7,Huskies_F1,3
21,Huskies_D7,Huskies_F2,1
21,Huskies_D7,Huskies_F4,1
21,Huskies_D7,Huskies_G1,4
21,Huskies_D7,Huskies_M1,3
21,Huskies_D7,Huskies_M3,2
21,Huskies_D7,Huskies_M8,4
21,Huskies_F1,Huskies_D3,1
21,Huskies_F1,Huskies_M1,3
21,Huskies_F1,Huskies_M13,2
21,Huskies_F1,Huskies_M6,1
21,Huskies_F1,Huskies_M8,2
21,Huskies_F2,Huskies_D3,4
21,Huskies_F2,Huskies_D5,5
21,Huskies_F2,Huskies_F4,1
21,Huskies_F2,Huskies_M1,1
21,Huskies_F2,Huskies_M12,1
21,Huskies_F2,Huskies_M3,1
21,Huskies_F2,Huskies_M6,1
21,Huskies_F2,Huskies_M8,2
21,Huskies_F4,Huskies_M1,2
21,Huskies_F4,Huskies_M12,1
21,Huskies_F4,Huskies_M3,1
21,Huskies_F4,Huskies_M6,4
21,Huskies_G1,Huskies_D1,8
21,Huskies_G1,Huskies_D3,4
21,Huskies_G1,Huskies_D7,3
21,Huskies_G1,Huskies_F1,3
21,Huskies_G1,Huskies_F4,2
21,Huskies_G1,Huskies_M1,2
21,Huskies_G1,Huskies_M12,1
21,Huskies_G1,Huskies_M3,1
21,Huskies_G1,Huskies_M8,1
21,Huskies_M1,Huskies_D1,9
21,Huskies_M1,Huskies_D3,5
21,Huskies_M1,Huskies_D5,7
21,Huskies_M1,Huskies_D7,4
21,Huskies_M1,Huskies_F1,1
21,Huskies_M1,Huskies_F2,2
21,Huskies_M1,Huskies_F4,1
21,Huskies_M1,Huskies_M1,1
21,Huskies_M1,Huskies_M13,2
21,Huskies_M1,Huskies_M3,9
21,Huskies_M1,Huskies_M6,4
21,Huskies_M1,Huskies_M8,2
21,Huskies_M12,Huskies_D3,1
21,Huskies_M12,Huskies_D5,1
21,Huskies_M12,Huskies_F4,2
21,Huskies_M12,Huskies_M8,1
21,Huskies_M13,Huskies_D1,2
21,Huskies_M13,Huskies_D5,3
21,Huskies_M13,Huskies_D7,2
21,Huskies_M13,Huskies_M1,2
21,Huskies_M13,Huskies_M13,1
21,Huskies_M13,Huskies_M3,4
21,Huskies_M13,Huskies_M6,3
21,Huskies_M3,Huskies_D1,5
21,Huskies_M3,Huskies_D3,6
21,Huskies_M3,Huskies_D5,2
21,Huskies_M3,Huskies_D7,3
21,Huskies_M3,Huskies_F2,4
21,Huskies_M3,Huskies_F4,1
21,Huskies_M3,Huskies_M1,10
21,Huskies_M3,Huskies_M13,4
21,Huskies_M3,Huskies_M6,5
21,Huskies_M3,Huskies_M8,1
21,Huskies_M6,Huskies_D3,1
21,Huskies_M6,Huskies_D5,9
21,Huskies_M6,Huskies_F2,2
21,Huskies_M6,Huskies_F4,3
21,Huskies_M6,Huskies_M1,1
21,Huskies_M6,Huskies_M12,1
21,Huskies_M6,Huskies_M13,3
21,Huskies_M6,Huskies_M3,5
21,Huskies_M6,Huskies_M8,6
21,Huskies_M8,Huskies_D3,1
21,Huskies_M8,Huskies_D7,5
21,Huskies_M8,Huskies_F1,2
21,Huskies_M8,Huskies_F2,1
21,Huskies_M8,Huskies_F4,1
21,Huskies_M8,Huskies_G1,1
21,Huskies_M8,Huskies_M1,3
21,Opponent6_D2,Opponent6_D4,4
21,Opponent6_D2,Opponent6_D5,1
21,Opponent6_D2,Opponent6_F3,1
21,Opponent6_D2,Opponent6_M3,8
21,Opponent6_D2,Opponent6_M4,1
21,Opponent6_D2,Opponent6_M5,1
21,Opponent6_D2,Opponent6_M6,11
21,Opponent6_D2,Opponent6_M7,1
21,Opponent6_D3,Opponent6_D2,1
21,Opponent6_D3,Opponent6_D3,1
21,Opponent6_D3,Opponent6_D4,2
21,Opponent6_D3,Opponent6_D5,4
21,Opponent6_D3,Opponent6_F2,1
21,Opponent6_D3,Opponent6_F3,1
21,Opponent6_D3,Opponent6_F5,2
21,Opponent6_D3,Opponent6_M3,4
21,Opponent6_D3,Opponent6_M4,1
21,Opponent6_D3,Opponent6_M5,2
21,Opponent6_D3,Opponent6_M6,1
21,Opponent6_D4,Opponent6_D2,3
21,Opponent6_D4,Opponent6_F3,1
21,Opponent6_D4,Opponent6_F5,1
21,Opponent6_D4,Opponent6_G1,4
21,Opponent6_D4,Opponent6_M3,1
21,Opponent6_D4,Opponent6_M4,1
21,Opponent6_D4,Opponent6_M5,2
21,Opponent6_D4,Opponent6_M6,3
21,Opponent6_D5,Opponent6_D3,4
21,Opponent6_D5,Opponent6_D4,1
21,Opponent6_D5,Opponent6_F3,2
21,Opponent6_D5,Opponent6_F4,1
21,Opponent6_D5,Opponent6_G1,1
21,Opponent6_D5,Opponent6_M3,2
21,Opponent6_D5,Opponent6_M4,2
21,Opponent6_D5,Opponent6_M5,3
21,Opponent6_D5,Opponent6_M6,1
21,Opponent6_D5,Opponent6_M7,1
21,Opponent6_F2,Opponent6_D2,1
21,Opponent6_F2,Opponent6_D3,1
21,Opponent6_F2,Opponent6_M3,1
21,Opponent6_F2,Opponent6_M4,1
21,Opponent6_F2,Opponent6_M5,1
21,Opponent6_F2,Opponent6_M6,1
21,Opponent6_F3,Opponent6_D2,2
21,Opponent6_F3,Opponent6_D3,3
21,Opponent6_F3,Opponent6_G1,1
21,Opponent6_F3,Opponent6_M3,2
21,Opponent6_F3,Opponent6_M4,1
21,Opponent6_F3,Opponent6_M5,2
21,Opponent6_F3,Opponent6_M6,7
21,Opponent6_F5,Opponent6_D2,1
21,Opponent6_F5,Opponent6_D3,2
21,Opponent6_F5,Opponent6_F2,1
21,Opponent6_F5,Opponent6_F3,1
21,Opponent6_F5,Opponent6_M4,2
21,Opponent6_F5,Opponent6_M6,2
21,Opponent6_G1,Opponent6_D4,3
21,Opponent6_G1,Opponent6_D5,3
21,Opponent6_G1,Opponent6_M5,1
21,Opponent6_M3,Opponent6_D2,3
21,Opponent6_M3,Opponent6_D3,3
21,Opponent6_M3,Opponent6_D4,1
21,Opponent6_M3,Opponent6_F3,2
21,Opponent6_M3,Opponent6_F5,1
21,Opponent6_M3,Opponent6_G1,1
21,Opponent6_M3,Opponent6_M4,1
21,Opponent6_M3,Opponent6_M5,5
21,Opponent6_M3,Opponent6_M6,6
21,Opponent6_M4,Opponent6_D2,3
21,Opponent6_M4,Opponent6_D3,2
21,Opponent6_M4,Opponent6_D4,1
21,Opponent6_M4,Opponent6_D5,1
21,Opponent6_M4,Opponent6_F3,2
21,Opponent6_M4,Opponent6_F5,1
21,Opponent6_M4,Opponent6_M3,3
21,Opponent6_M4,Opponent6_M5,1
21,Opponent6_M4,Opponent6_M6,2
21,Opponent6_M5,Opponent6_D2,3
21,Opponent6_M5,Opponent6_D3,6
21,Opponent6_M5,Opponent6_D4,1
21,Opponent6_M5,Opponent6_D5,1
21,Opponent6_M5,Opponent6_F2,1
21,Opponent6_M5,Opponent6_F3,1
21,Opponent6_M5,Opponent6_M4,1
21,Opponent6_M5,Opponent6_M6,3
21,Opponent6_M6,Opponent6_D2,11
21,Opponent6_M6,Opponent6_D4,2
21,Opponent6_M6,Opponent6_F2,2
21,Opponent6_M6,Opponent6_F3,3
21,Opponent6_M6,Opponent6_F5,1
21,Opponent6_M6,Opponent6_M3,3
21,Opponent6_M6,Opponent6_M4,1
21,Opponent6_M7,Opponent6_D2,1
21,Opponent6_M7,Opponent6_D4,1
21,Opponent6_M7,Opponent6_M4,1
22,Huskies_D1,Huskies_D2,1
22,Huskies_D1,Huskies_D5,1
22,Huskies_D1,Huskies_D6,3
22,Huskies_D1,Huskies_F2,2
22,Huskies_D1,Huskies_G1,2
22,Huskies_D1,Huskies_M12,1
22,Huskies_D2,Huskies_D1,2
22,Huskies_D2,Huskies_D5,4
22,Huskies_D2,Huskies_F2,2
22,Huskies_D2,Huskies_F4,1
22,Huskies_D2,Huskies_G1,3
22,Huskies_D2,Huskies_M12,1
22,Huskies_D2,Huskies_M3,4
22,Huskies_D2,Huskies_M4,1
22,Huskies_D2,Huskies_M8,1
22,Huskies_D5,Huskies_D2,2
22,Huskies_D5,Huskies_D6,1
22,Huskies_D5,Huskies_F2,6
22,Huskies_D5,Huskies_F4,4
22,Huskies_D5,Huskies_G1,4
22,Huskies_D5,Huskies_M12,5
22,Huskies_D5,Huskies_M3,4
22,Huskies_D5,Huskies_M4,2
22,Huskies_D5,Huskies_M8,2
22,Huskies_D5,Huskies_M9,1
22,Huskies_D6,Huskies_D1,2
22,Huskies_D6,Huskies_D5,1
22,Huskies_D6,Huskies_F2,2
22,Huskies_D6,Huskies_F4,3
22,Huskies_D6,Huskies_G1,1
22,Huskies_D6,Huskies_M12,1
22,Huskies_D6,Huskies_M3,3
22,Huskies_D6,Huskies_M4,3
22,Huskies_D6,Huskies_M9,4
22,Huskies_F1,Huskies_M3,1
22,Huskies_F2,Huskies_D2,1
22,Huskies_F2,Huskies_D5,9
22,Huskies_F2,Huskies_D6,4
22,Huskies_F2,Huskies_M12,3
22,Huskies_F2,Huskies_M3,7
22,Huskies_F2,Huskies_M4,2
22,Huskies_F2,Huskies_M9,3
22,Huskies_F4,Huskies_D6,2
22,Huskies_F4,Huskies_F2,2
22,Huskies_F4,Huskies_F4,2
22,Huskies_F4,Huskies_M4,1
22,Huskies_F4,Huskies_M8,1
22,Huskies_F4,Huskies_M9,2
22,Huskies_G1,Huskies_D1,2
22,Huskies_G1,Huskies_D2,4
22,Huskies_G1,Huskies_D5,1
22,Huskies_G1,Huskies_D6,1
22,Huskies_G1,Huskies_F4,1
22,Huskies_G1,Huskies_M12,1
22,Huskies_M12,Huskies_D5,7
22,Huskies_M12,Huskies_D6,1
22,Huskies_M12,Huskies_F2,4
22,Huskies_M12,Huskies_F4,3
22,Huskies_M12,Huskies_M4,1
22,Huskies_M12,Huskies_M9,1
22,Huskies_M13,Huskies_D1,1
22,Huskies_M13,Huskies_D2,2
22,Huskies_M13,Huskies_D6,1
22,Huskies_M13,Huskies_F1,1
22,Huskies_M13,Huskies_F4,1
22,Huskies_M13,Huskies_M3,3
22,Huskies_M13,Huskies_M9,3
22,Huskies_M3,Huskies_D1,1
22,Huskies_M3,Huskies_D2,2
22,Huskies_M3,Huskies_D5,2
22,Huskies_M3,Huskies_D6,6
22,Huskies_M3,Huskies_F2,8
22,Huskies_M3,Huskies_F4,2
22,Huskies_M3,Huskies_M12,3
22,Huskies_M3,Huskies_M13,2
22,Huskies_M3,Huskies_M4,1
22,Huskies_M3,Huskies_M9,4
22,Huskies_M4,Huskies_D1,4
22,Huskies_M4,Huskies_D5,3
22,Huskies_M4,Huskies_F2,4
22,Huskies_M4,Huskies_F4,1
22,Huskies_M4,Huskies_M12,2
22,Huskies_M4,Huskies_M3,3
22,Huskies_M4,Huskies_M8,1
22,Huskies_M4,Huskies_M9,2
22,Huskies_M8,Huskies_D5,1
22,Huskies_M8,Huskies_M13,2
22,Huskies_M8,Huskies_M3,1
22,Huskies_M9,Huskies_D1,1
22,Huskies_M9,Huskies_D2,1
22,Huskies_M9,Huskies_D6,11
22,Huskies_M9,Huskies_F2,2
22,Huskies_M9,Huskies_F4,3
22,Huskies_M9,Huskies_M13,2
22,Huskies_M9,Huskies_M3,1
22,Huskies_M9,Huskies_M4,3
22,Huskies_M9,Huskies_M8,1
22,Opponent5_D1,Opponent5_D1,2
22,Opponent5_D1,Opponent5_D5,1
22,Opponent5_D1,Opponent5_D6,6
22,Opponent5_D1,Opponent5_D7,8
22,Opponent5_D1,Opponent5_G1,5
22,Opponent5_D1,Opponent5_M1,9
22,Opponent5_D1,Opponent5_M4,1
22,Opponent5_D1,Opponent5_M5,1
22,Opponent5_D1,Opponent5_M6,6
22,Opponent5_D5,Opponent5_D1,2
22,Opponent5_D5,Opponent5_D6,8
22,Opponent5_D5,Opponent5_F3,4
22,Opponent5_D5,Opponent5_M1,4
22,Opponent5_D5,Opponent5_M4,1
22,Opponent5_D5,Opponent5_M5,6
22,Opponent5_D5,Opponent5_M6,3
22,Opponent5_D5,Opponent5_M7,10
22,Opponent5_D6,Opponent5_D1,9
22,Opponent5_D6,Opponent5_D5,4
22,Opponent5_D6,Opponent5_D7,2
22,Opponent5_D6,Opponent5_F3,3
22,Opponent5_D6,Opponent5_G1,1
22,Opponent5_D6,Opponent5_M1,5
22,Opponent5_D6,Opponent5_M4,2
22,Opponent5_D6,Opponent5_M5,5
22,Opponent5_D6,Opponent5_M6,1
22,Opponent5_D6,Opponent5_M7,8
22,Opponent5_D7,Opponent5_D1,5
22,Opponent5_D7,Opponent5_D6,1
22,Opponent5_D7,Opponent5_F3,1
22,Opponent5_D7,Opponent5_G1,2
22,Opponent5_D7,Opponent5_M1,5
22,Opponent5_D7,Opponent5_M4,6
22,Opponent5_D7,Opponent5_M6,14
22,Opponent5_F2,Opponent5_M7,2
22,Opponent5_F3,Opponent5_D5,2
22,Opponent5_F3,Opponent5_D6,1
22,Opponent5_F3,Opponent5_D7,1
22,Opponent5_F3,Opponent5_M4,2
22,Opponent5_F3,Opponent5_M5,3
22,Opponent5_F3,Opponent5_M6,5
22,Opponent5_F3,Opponent5_M7,7
22,Opponent5_G1,Opponent5_D1,2
22,Opponent5_G1,Opponent5_D6,2
22,Opponent5_G1,Opponent5_D7,1
22,Opponent5_G1,Opponent5_M5,1
22,Opponent5_G1,Opponent5_M7,1
22,Opponent5_M1,Opponent5_D1,3
22,Opponent5_M1,Opponent5_D5,8
22,Opponent5_M1,Opponent5_D6,3
22,Opponent5_M1,Opponent5_D7,3
22,Opponent5_M1,Opponent5_F3,3
22,Opponent5_M1,Opponent5_G1,1
22,Opponent5_M1,Opponent5_M4,8
22,Opponent5_M1,Opponent5_M5,8
22,Opponent5_M1,Opponent5_M6,18
22,Opponent5_M1,Opponent5_M7,5
22,Opponent5_M4,Opponent5_D1,1
22,Opponent5_M4,Opponent5_D5,2
22,Opponent5_M4,Opponent5_D6,1
22,Opponent5_M4,Opponent5_D7,2
22,Opponent5_M4,Opponent5_F3,5
22,Opponent5_M4,Opponent5_G1,1
22,Opponent5_M4,Opponent5_M1,5
22,Opponent5_M4,Opponent5_M5,5
22,Opponent5_M4,Opponent5_M6,24
22,Opponent5_M4,Opponent5_M7,5
22,Opponent5_M5,Opponent5_D5,9
22,Opponent5_M5,Opponent5_D6,2
22,Opponent5_M5,Opponent5_D7,2
22,Opponent5_M5,Opponent5_F2,1
22,Opponent5_M5,Opponent5_F3,3
22,Opponent5_M5,Opponent5_M1,8
22,Opponent5_M5,Opponent5_M4,10
22,Opponent5_M5,Opponent5_M6,5
22,Opponent5_M5,Opponent5_M7,11
22,Opponent5_M6,Opponent5_D1,8
22,Opponent5_M6,Opponent5_D5,5
22,Opponent5_M6,Opponent5_D6,7
22,Opponent5_M6,Opponent5_D7,16
22,Opponent5_M6,Opponent5_F3,6
22,Opponent5_M6,Opponent5_M1,11
22,Opponent5_M6,Opponent5_M4,15
22,Opponent5_M6,Opponent5_M5,12
22,Opponent5_M6,Opponent5_M7,5
22,Opponent5_M7,Opponent5_D5,2
22,Opponent5_M7,Opponent5_D6,2
22,Opponent5_M7,Opponent5_F2,2
22,Opponent5_M7,Opponent5_F3,10
22,Opponent5_M7,Opponent5_M1,4
22,Opponent5_M7,Opponent5_M4,3
22,Opponent5_M7,Opponent5_M5,17
22,Opponent5_M7,Opponent5_M6,8
23,Huskies_D3,Huskies_D5,2
23,Huskies_D3,Huskies_D6,3
23,Huskies_D3,Huskies_D7,1
23,Huskies_D3,Huskies_F1,1
23,Huskies_D3,Huskies_F2,2
23,Huskies_D3,Huskies_G1,7
23,Huskies_D3,Huskies_M1,2
23,Huskies_D3,Huskies_M12,2
23,Huskies_D3,Huskies_M8,1
23,Huskies_D5,Huskies_D3,5
23,Huskies_D5,Huskies_F1,1
23,Huskies_D5,Huskies_F2,7
23,Huskies_D5,Huskies_F5,1
